"component_file","component_group","component_kind","audit_risk","duplicate_group","incomplete_markers","disposition","canonicalTarget","decisionBasis"
"app/venue/components/attendance/qr-code-scanner.tsx","Venue route-local","Feature component","medium","DUP-006","0","retire later","components/venue/venue/attendance/qr-code-scanner.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"app/venue/components/booking-calendar.tsx","Venue route-local","Collection / operational view","critical","DUP-007","1","retire later","components/venue/venue/booking-calendar.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"app/venue/components/booking-details-modal.tsx","Venue route-local","Overlay / dialog","low","","0","keep","app/venue/components/booking-details-modal.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/certification-item.tsx","Venue route-local","Form / editor","low","","0","keep","app/venue/components/certification-item.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/chat-tab.tsx","Venue route-local","Form / editor","high","","1","hide","app/venue/components/chat-tab.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"app/venue/components/collaboration/project-board.tsx","Venue route-local","Form / editor","high","","5","hide","app/venue/components/collaboration/project-board.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"app/venue/components/collaboration/project-card.tsx","Venue route-local","Card / item","critical","DUP-008","1","retire later","components/venue/collaboration/project-card.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"app/venue/components/command-menu.tsx","Venue route-local","Form / editor","medium","DUP-009","0","retire later","components/venue/command-menu.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"app/venue/components/command-search-button.tsx","Venue route-local","Feature component","medium","DUP-010","0","retire later","components/venue/command-search-button.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"app/venue/components/command-search-dialog.tsx","Venue route-local","Overlay / dialog","low","","0","keep","app/venue/components/command-search-dialog.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/command-search.tsx","Venue route-local","Form / editor","low","","0","keep","app/venue/components/command-search.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/confirm-dialog.tsx","Venue route-local","Overlay / dialog","medium","DUP-011","0","retire later","components/venue/confirm-dialog.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"app/venue/components/content-moderation.tsx","Venue route-local","Feature component","low","","0","keep","app/venue/components/content-moderation.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/content-uploader.tsx","Venue route-local","Form / editor","medium","DUP-012","0","retire later","components/venue/content-uploader.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"app/venue/components/create-event-modal.tsx","Venue route-local","Overlay / dialog","low","","0","keep","app/venue/components/create-event-modal.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/create-event-wizard.tsx","Venue route-local","Form / editor","medium","","0","keep","app/venue/components/create-event-wizard.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/customer-relationship.tsx","Venue route-local","Form / editor","medium","","0","keep","app/venue/components/customer-relationship.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/document-management.tsx","Venue route-local","Form / editor","medium","DUP-013","0","retire later","components/venue/venue/document-management.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"app/venue/components/document-manager.tsx","Venue route-local","Form / editor","medium","DUP-014","0","retire later","components/venue/venue/document-manager.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"app/venue/components/drag-drop-gallery.tsx","Venue route-local","Feature component","low","","0","keep","app/venue/components/drag-drop-gallery.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/edit-event-modal.tsx","Venue route-local","Overlay / dialog","low","","0","keep","app/venue/components/edit-event-modal.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/edit-profile-content.tsx","Venue route-local","Form / editor","medium","","0","keep","app/venue/components/edit-profile-content.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/edit-profile-modal.tsx","Venue route-local","Overlay / dialog","low","","0","keep","app/venue/components/edit-profile-modal.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/epk/epk-creator.tsx","Venue route-local","Form / editor","low","","0","keep","app/venue/components/epk/epk-creator.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/epk/epk-preview.tsx","Venue route-local","Feature component","medium","DUP-015","0","retire later","components/venue/epk/epk-preview.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"app/venue/components/epk/epk-upgrade-modal.tsx","Venue route-local","Overlay / dialog","low","","0","keep","app/venue/components/epk/epk-upgrade-modal.tsx","Retain and verify against the shared component definition of done."
"app/venue/components/equipment-management.tsx","Venue route-local","Form / editor","critical","DUP-016","4","retire later","components/venue/venue/equipment-management.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"app/venue/components/equipment-qr-generator.tsx","Venue route-local","Form / editor","high","DUP-017","1","retire later","components/venue/venue/equipment-qr-generator.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"app/venue/components/equipment-qr-scanner.tsx","Venue route-local","Form / editor","medium","DUP-018","0","retire later","components/venue/venue/equipment-qr-scanner.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
